pos,strand,library,cat,ours_count,ours_ef,paper_ef,paper_count,ef_pubtotal,abs_dev,rel_dev_pct,dev_pubtotal_pct
8208,+,FS187,CD4+T,4,6.7864,7.2488,4,7.2488,0.4624,-6.3793,0.0
8208,+,FS188,CD4+T,3,4.1499,4.3363,3,4.3363,0.1864,-4.2995,0.0
8208,+,FS189,CD4+T,10,7.4709,7.4488,10,7.4488,0.0222,0.2976,-0.0
8208,+,FS193,HCT116,6,4.0614,4.0792,6,4.0792,0.0178,-0.4371,0.0
8208,+,FS195,WB-GTP-control,12,8.9057,9.3128,12,9.3128,0.4071,-4.3716,0.0
8208,+,FS196,WB-GTP-PTSD,98,30.9365,32.4469,97,32.7814,1.5105,-4.6552,1.0309
8208,+,FS197,hESC-H9,19,14.5315,16.5125,19,16.5125,1.981,-11.9969,-0.0
8208,+,FS198,hESC-H9,8,11.0157,13.9705,8,13.9705,2.9548,-21.1502,0.0
8208,+,FS199,hESC-H9,4,6.1848,8.1994,4,8.1994,2.0147,-24.5707,0.0
8208,+,FS201,hESC-H9,2,3.0263,4.073,2,4.073,1.0467,-25.6986,0.0
8208,+,FS203,HEK293T,2,1.1606,1.253,2,1.253,0.0924,-7.3725,-0.0
8208,+,FS257,DLTB,9,0.1357,0.1355,9,0.1355,0.0002,0.1603,0.0
8208,+,FS258,TLTB,3,0.0826,0.0827,3,0.0827,0.0001,-0.062,-0.0
8208,+,FS259,DLTB,77,0.2754,0.2735,77,0.2735,0.002,0.7206,-0.0
8208,+,FS260,TLTB,123,0.6721,0.6656,123,0.6656,0.0064,0.9668,0.0
8208,+,FS261,DLTB,2,0.0263,0.0266,2,0.0266,0.0003,-1.2712,-0.0
8208,+,FS262,TLTB,2,0.0181,0.0183,2,0.0183,0.0002,-1.1264,-0.0
8208,+,FS263,DLTB,10,0.0435,0.0437,10,0.0437,0.0002,-0.4598,0.0
8208,+,FS264,TLTB,8,0.0412,0.0413,8,0.0413,0.0001,-0.3588,0.0
8208,+,FS300,RNH2A-KO-T3-8,34,3.146,3.143,34,3.143,0.0029,0.0938,0.0
8208,+,FS301,RNH2A-KO-T3-17,83,5.2444,5.1768,82,5.2399,0.0677,1.3071,1.2195
8208,+,FS303,hESC-H9,509,20.9486,20.6151,509,20.6151,0.3335,1.6178,-0.0
8208,+,FS305,HEK293T,1809,21.4266,21.1947,1807,21.2181,0.2319,1.0943,0.1107
8208,+,FS306,RNH2A-KO-T3-8,106,12.1072,11.8608,105,11.9738,0.2464,2.0777,0.9524
8208,+,FS307,RNH2A-KO-T3-17,12,1.6934,1.6642,12,1.6642,0.0292,1.7562,0.0
8208,+,FS309,RNH2A-KO-T3-8,33,10.518,9.2335,29,10.5071,1.2845,13.9113,13.7931
8208,+,FS310,RNH2A-KO-T3-17,2,7.0823,6.9545,2,6.9545,0.1278,1.838,0.0
8208,+,FS326,HEK293T,92,8.4002,8.2257,92,8.2257,0.1745,2.1216,0.0
8208,+,FS327,RNH2A-KO-T3-8,8,3.4907,3.4715,8,3.4715,0.0192,0.553,-0.0
8208,+,FS329,RNH2A-KO-T3-17,40,9.1313,9.0141,40,9.0141,0.1172,1.3006,-0.0
13093,+,FS185,CD4+T,68,7.8642,7.8282,68,7.8282,0.036,0.4593,0.0
13093,+,FS186,CD4+T,129,5.8508,5.3978,121,5.7547,0.4529,8.3912,6.6116
13093,+,FS187,CD4+T,3,5.0898,5.4366,3,5.4366,0.3468,-6.3793,0.0
13093,+,FS188,CD4+T,2,2.7666,2.8909,2,2.8909,0.1243,-4.2995,-0.0
13093,+,FS189,CD4+T,3,2.2413,2.2346,3,2.2346,0.0067,0.2976,0.0
13093,+,FS193,HCT116,13,8.7996,8.8383,13,8.8383,0.0386,-0.4371,0.0
13093,+,FS195,WB-GTP-control,6,4.4528,4.6564,6,4.6564,0.2036,-4.3716,0.0
13093,+,FS196,WB-GTP-PTSD,8,2.5254,2.676,8,2.676,0.1506,-5.6281,0.0
13093,+,FS197,hESC-H9,5,3.8241,4.3454,5,4.3454,0.5213,-11.9969,0.0
13093,+,FS198,hESC-H9,3,4.1309,5.2389,3,5.2389,1.108,-21.1502,-0.0
13093,+,FS199,hESC-H9,2,3.0924,4.0997,2,4.0997,1.0073,-24.5707,-0.0
13093,+,FS201,hESC-H9,4,6.0526,8.146,4,8.146,2.0934,-25.6986,-0.0
13093,+,FS203,HEK293T,14,8.1243,8.1445,13,8.771,0.0201,-0.2473,7.6923
13093,+,FS257,DLTB,15,0.2261,0.2258,15,0.2258,0.0004,0.1603,-0.0
13093,+,FS258,TLTB,3,0.0826,0.0827,3,0.0827,0.0001,-0.062,-0.0
13093,+,FS259,DLTB,56,0.2003,0.1989,56,0.1989,0.0014,0.7206,0.0
13093,+,FS260,TLTB,49,0.2677,0.2652,49,0.2652,0.0026,0.9668,0.0
13093,+,FS261,DLTB,9,0.1183,0.1199,9,0.1199,0.0015,-1.2712,-0.0
13093,+,FS262,TLTB,14,0.1268,0.1283,14,0.1283,0.0014,-1.1264,-0.0
13093,+,FS263,DLTB,203,0.8827,0.8781,201,0.8868,0.0047,0.5306,0.995
13093,+,FS264,TLTB,34,0.175,0.1756,34,0.1756,0.0006,-0.3588,0.0
13093,+,FS300,RNH2A-KO-T3-8,210,19.4309,19.4127,210,19.4127,0.0182,0.0938,-0.0
13093,+,FS301,RNH2A-KO-T3-17,130,8.2142,8.2071,130,8.2071,0.0071,0.0866,-0.0
13093,+,FS303,hESC-H9,158,6.5027,6.3992,158,6.3992,0.1035,1.6178,0.0
13093,+,FS305,HEK293T,677,8.0187,7.9876,681,7.9407,0.0311,0.3894,-0.5874
13093,+,FS306,RNH2A-KO-T3-8,230,26.2704,26.2068,232,25.9808,0.0637,0.243,-0.8621
13093,+,FS307,RNH2A-KO-T3-17,5,0.7056,0.6934,5,0.6934,0.0122,1.7562,0.0
13093,+,FS309,RNH2A-KO-T3-8,5,1.5936,1.592,5,1.592,0.0017,0.1039,0.0
13093,+,FS310,RNH2A-KO-T3-17,3,10.6234,10.4317,3,10.4317,0.1917,1.838,-0.0
13093,+,FS326,HEK293T,31,2.8305,2.8611,32,2.7717,0.0306,-1.0697,-3.125
13093,+,FS327,RNH2A-KO-T3-8,6,2.618,2.6036,6,2.6036,0.0144,0.553,0.0
13093,+,FS329,RNH2A-KO-T3-17,22,5.0222,4.9577,22,4.9577,0.0645,1.3006,0.0
13561,+,FS185,CD4+T,18,2.0817,2.1873,19,2.0722,0.1056,-4.8281,-5.2632
13561,+,FS186,CD4+T,76,3.447,3.3904,76,3.3904,0.0566,1.6692,-0.0
13561,+,FS187,CD4+T,3,5.0898,5.4366,3,5.4366,0.3468,-6.3793,0.0
13561,+,FS188,CD4+T,13,17.9827,18.7906,13,18.7906,0.8079,-4.2995,0.0
13561,+,FS189,CD4+T,7,5.2296,5.2141,7,5.2141,0.0155,0.2976,0.0
13561,+,FS193,HCT116,3,2.0307,2.0396,3,2.0396,0.0089,-0.4371,0.0
13561,+,FS195,WB-GTP-control,10,7.4214,7.7607,10,7.7607,0.3393,-4.3716,-0.0
13561,+,FS196,WB-GTP-PTSD,26,8.2076,8.6971,26,8.6971,0.4895,-5.6281,0.0
13561,+,FS197,hESC-H9,4,3.0593,3.4763,4,3.4763,0.417,-11.9969,0.0
13561,+,FS198,hESC-H9,8,11.0157,13.9705,8,13.9705,2.9548,-21.1502,0.0
13561,+,FS199,hESC-H9,9,13.9157,18.4487,9,18.4487,4.533,-24.5707,-0.0
13561,+,FS201,hESC-H9,3,4.5395,6.1095,3,6.1095,1.5701,-25.6986,0.0
13561,+,FS203,HEK293T,7,4.0622,4.3855,7,4.3855,0.3233,-7.3725,-0.0
13561,+,FS257,DLTB,3,0.0452,0.0452,3,0.0452,0.0001,0.1603,0.0
13561,+,FS258,TLTB,1,0.0275,0.0276,1,0.0276,0.0,-0.062,-0.0
13561,+,FS259,DLTB,49,0.1753,0.174,49,0.174,0.0013,0.7206,-0.0
13561,+,FS260,TLTB,29,0.1585,0.1569,29,0.1569,0.0015,0.9668,-0.0
13561,+,FS261,DLTB,27,0.355,0.3463,26,0.3596,0.0087,2.5261,3.8462
13561,+,FS262,TLTB,71,0.6433,0.6506,71,0.6506,0.0073,-1.1264,0.0
13561,+,FS263,DLTB,124,0.5392,0.5373,123,0.5417,0.0019,0.3494,0.813
13561,+,FS264,TLTB,209,1.0757,1.0796,209,1.0796,0.0039,-0.3588,-0.0
13561,+,FS300,RNH2A-KO-T3-8,55,5.089,5.0843,55,5.0843,0.0048,0.0938,-0.0
13561,+,FS301,RNH2A-KO-T3-17,200,12.6372,12.5631,199,12.6263,0.0741,0.5895,0.5025
13561,+,FS303,hESC-H9,138,5.6796,5.5892,138,5.5892,0.0904,1.6178,0.0
13561,+,FS305,HEK293T,456,5.4011,5.3485,456,5.3485,0.0525,0.9825,0.0
13561,+,FS306,RNH2A-KO-T3-8,45,5.1399,5.0832,45,5.0832,0.0567,1.1147,-0.0
13561,+,FS307,RNH2A-KO-T3-17,6,0.8467,0.8321,6,0.8321,0.0146,1.7562,0.0
13561,+,FS309,RNH2A-KO-T3-8,7,2.2311,2.2288,7,2.2288,0.0023,0.1039,0.0
13561,+,FS310,RNH2A-KO-T3-17,1,3.5411,3.4772,1,3.4772,0.0639,1.838,0.0
13561,+,FS326,HEK293T,40,3.6523,3.5764,40,3.5764,0.0759,2.1216,-0.0
13561,+,FS327,RNH2A-KO-T3-8,23,10.0357,9.9805,23,9.9805,0.0552,0.553,-0.0
13561,+,FS329,RNH2A-KO-T3-17,49,11.1859,11.0422,49,11.0422,0.1436,1.3006,-0.0
7054,+,FS185,CD4+T,19,2.1973,2.0722,18,2.1873,0.1252,6.0403,5.5556
7054,+,FS186,CD4+T,107,4.853,4.7733,107,4.7733,0.0797,1.6692,-0.0
7054,+,FS187,CD4+T,2,3.3932,3.6244,2,3.6244,0.2312,-6.3793,-0.0
7054,+,FS188,CD4+T,4,5.5331,5.7817,4,5.7817,0.2486,-4.2995,0.0
7054,+,FS189,CD4+T,15,11.2064,11.1731,15,11.1731,0.0333,0.2976,-0.0
7054,+,FS193,HCT116,5,3.3845,3.3993,5,3.3993,0.0149,-0.4371,-0.0
7054,+,FS195,WB-GTP-control,7,5.195,5.4325,7,5.4325,0.2375,-4.3716,0.0
7054,+,FS196,WB-GTP-PTSD,15,4.7352,5.0176,15,5.0176,0.2824,-5.6281,0.0
7054,+,FS197,hESC-H9,1,0.7648,0.8691,1,0.8691,0.1043,-11.9969,0.0
7054,+,FS198,hESC-H9,3,4.1309,5.2389,3,5.2389,1.108,-21.1502,-0.0
7054,+,FS199,hESC-H9,2,3.0924,4.0997,2,4.0997,1.0073,-24.5707,-0.0
7054,+,FS201,hESC-H9,1,1.5132,2.0365,1,2.0365,0.5234,-25.6986,0.0
7054,+,FS203,HEK293T,8,4.6425,5.012,8,5.012,0.3695,-7.3725,0.0
7054,+,FS257,DLTB,23,0.3467,0.3462,23,0.3462,0.0006,0.1603,-0.0
7054,+,FS258,TLTB,4,0.1102,0.1103,4,0.1103,0.0001,-0.062,-0.0
7054,+,FS259,DLTB,84,0.3005,0.2983,84,0.2983,0.0021,0.7206,0.0
7054,+,FS260,TLTB,66,0.3606,0.3572,66,0.3572,0.0035,0.9668,-0.0
7054,+,FS261,DLTB,33,0.4339,0.4395,33,0.4395,0.0056,-1.2712,-0.0
7054,+,FS262,TLTB,43,0.3896,0.394,43,0.394,0.0044,-1.1264,0.0
7054,+,FS263,DLTB,429,1.8654,1.8697,428,1.8741,0.0042,-0.2273,0.2336
7054,+,FS264,TLTB,172,0.8853,0.8885,172,0.8885,0.0032,-0.3588,-0.0
7054,+,FS300,RNH2A-KO-T3-8,120,11.1034,11.093,120,11.093,0.0104,0.0938,-0.0
7054,+,FS301,RNH2A-KO-T3-17,273,17.2498,17.2348,273,17.2348,0.0149,0.0866,0.0
7054,+,FS303,hESC-H9,195,8.0255,7.8977,195,7.8977,0.1278,1.6178,-0.0
7054,+,FS305,HEK293T,1385,16.4046,16.2684,1387,16.245,0.1361,0.8369,-0.1442
7054,+,FS306,RNH2A-KO-T3-8,279,31.8672,31.4029,278,31.5159,0.4643,1.4784,0.3597
7054,+,FS307,RNH2A-KO-T3-17,1,0.1411,0.1387,1,0.1387,0.0024,1.7562,-0.0
7054,+,FS309,RNH2A-KO-T3-8,2,0.6375,0.6368,2,0.6368,0.0007,0.1039,-0.0
7054,+,FS310,RNH2A-KO-T3-17,2,7.0823,6.9545,2,6.9545,0.1278,1.838,0.0
7054,+,FS326,HEK293T,28,2.5566,2.5929,29,2.5035,0.0363,-1.3998,-3.4483
7054,+,FS327,RNH2A-KO-T3-8,14,6.1087,6.0751,14,6.0751,0.0336,0.553,0.0
7054,+,FS329,RNH2A-KO-T3-17,22,5.0222,4.9577,22,4.9577,0.0645,1.3006,0.0
13575,+,FS185,CD4+T,12,1.3878,1.2663,11,1.3815,0.1215,9.5919,9.0909
13575,+,FS186,CD4+T,54,2.4492,2.4089,54,2.4089,0.0402,1.6692,0.0
13575,+,FS187,CD4+T,4,6.7864,7.2488,4,7.2488,0.4624,-6.3793,0.0
13575,+,FS188,CD4+T,3,4.1499,4.3363,3,4.3363,0.1864,-4.2995,0.0
13575,+,FS189,CD4+T,7,5.2296,5.2141,7,5.2141,0.0155,0.2976,0.0
13575,+,FS193,HCT116,4,2.7076,2.7195,4,2.7195,0.0119,-0.4371,-0.0
13575,+,FS195,WB-GTP-control,9,6.6793,6.9846,9,6.9846,0.3053,-4.3716,-0.0
13575,+,FS196,WB-GTP-PTSD,27,8.5233,9.0316,27,9.0316,0.5083,-5.6281,0.0
13575,+,FS197,hESC-H9,26,19.8852,22.5961,26,22.5961,2.7108,-11.9969,-0.0
13575,+,FS198,hESC-H9,6,8.2618,10.4779,6,10.4779,2.2161,-21.1502,-0.0
13575,+,FS199,hESC-H9,25,38.6548,51.2464,25,51.2464,12.5916,-24.5707,0.0
13575,+,FS201,hESC-H9,9,13.6184,18.3285,9,18.3285,4.7102,-25.6986,0.0
13575,+,FS203,HEK293T,11,6.3834,6.8915,11,6.8915,0.5081,-7.3725,0.0
13575,+,FS257,DLTB,1,0.0151,0.0151,1,0.0151,0.0,0.1603,0.0
13575,+,FS258,TLTB,1,0.0275,0.0276,1,0.0276,0.0,-0.062,-0.0
13575,+,FS259,DLTB,57,0.2039,0.2024,57,0.2024,0.0015,0.7206,0.0
13575,+,FS260,TLTB,34,0.1858,0.184,34,0.184,0.0018,0.9668,0.0
13575,+,FS261,DLTB,25,0.3287,0.3329,25,0.3329,0.0042,-1.2712,0.0
13575,+,FS262,TLTB,29,0.2628,0.2657,29,0.2657,0.003,-1.1264,-0.0
13575,+,FS263,DLTB,111,0.4827,0.4849,111,0.4849,0.0022,-0.4598,0.0
13575,+,FS264,TLTB,178,0.9162,0.9195,178,0.9195,0.0033,-0.3588,-0.0
13575,+,FS300,RNH2A-KO-T3-8,23,2.1281,2.1262,23,2.1262,0.002,0.0938,0.0
13575,+,FS301,RNH2A-KO-T3-17,91,5.7499,5.6818,90,5.7449,0.0681,1.1986,1.1111
13575,+,FS303,hESC-H9,93,3.8275,3.7666,93,3.7666,0.0609,1.6178,-0.0
13575,+,FS305,HEK293T,403,4.7733,4.7269,403,4.7269,0.0464,0.9825,0.0
13575,+,FS306,RNH2A-KO-T3-8,33,3.7692,3.7277,33,3.7277,0.0416,1.1147,-0.0
13575,+,FS307,RNH2A-KO-T3-17,6,0.8467,0.8321,6,0.8321,0.0146,1.7562,0.0
13575,+,FS309,RNH2A-KO-T3-8,6,1.9124,1.9104,6,1.9104,0.002,0.1039,-0.0
13575,+,FS310,RNH2A-KO-T3-17,1,3.5411,3.4772,1,3.4772,0.0639,1.838,0.0
13575,+,FS326,HEK293T,25,2.2827,2.2352,25,2.2352,0.0474,2.1216,0.0
13575,+,FS327,RNH2A-KO-T3-8,15,6.545,6.509,15,6.509,0.036,0.553,-0.0
13575,+,FS329,RNH2A-KO-T3-17,22,5.0222,4.7324,21,4.9577,0.2898,6.1245,4.7619
7105,+,FS185,CD4+T,6,0.6939,0.6907,6,0.6907,0.0032,0.4593,0.0
7105,+,FS186,CD4+T,55,2.4945,2.4536,55,2.4536,0.041,1.6692,0.0
7105,+,FS187,CD4+T,2,3.3932,3.6244,2,3.6244,0.2312,-6.3793,-0.0
7105,+,FS188,CD4+T,1,1.3833,1.4454,1,1.4454,0.0621,-4.2995,-0.0
7105,+,FS189,CD4+T,2,1.4942,1.4898,2,1.4898,0.0044,0.2976,0.0
7105,+,FS193,HCT116,6,4.0614,4.0792,6,4.0792,0.0178,-0.4371,0.0
7105,+,FS195,WB-GTP-control,13,9.6478,10.0889,13,10.0889,0.441,-4.3716,-0.0
7105,+,FS196,WB-GTP-PTSD,30,9.4703,10.0351,30,10.0351,0.5648,-5.6281,-0.0
7105,+,FS197,hESC-H9,17,13.0019,14.7744,17,14.7744,1.7725,-11.9969,-0.0
7105,+,FS198,hESC-H9,3,4.1309,3.4926,2,5.2389,0.6383,18.2747,50.0
7105,+,FS199,hESC-H9,5,7.731,10.2493,5,10.2493,2.5183,-24.5707,-0.0
7105,+,FS201,hESC-H9,4,6.0526,8.146,4,8.146,2.0934,-25.6986,-0.0
7105,+,FS203,HEK293T,13,7.544,8.1445,13,8.1445,0.6005,-7.3725,0.0
7105,+,FS257,DLTB,3,0.0452,0.0452,3,0.0452,0.0001,0.1603,0.0
7105,+,FS258,TLTB,2,0.0551,0.0551,2,0.0551,0.0,-0.062,-0.0
7105,+,FS259,DLTB,11,0.0393,0.0391,11,0.0391,0.0003,0.7206,0.0
7105,+,FS260,TLTB,14,0.0765,0.0758,14,0.0758,0.0007,0.9668,-0.0
7105,+,FS261,DLTB,11,0.1446,0.1465,11,0.1465,0.0019,-1.2712,-0.0
7105,+,FS262,TLTB,14,0.1268,0.1283,14,0.1283,0.0014,-1.1264,-0.0
7105,+,FS263,DLTB,135,0.587,0.5897,135,0.5897,0.0027,-0.4598,0.0
7105,+,FS264,TLTB,48,0.2471,0.248,48,0.248,0.0009,-0.3588,0.0
7105,+,FS300,RNH2A-KO-T3-8,59,5.4592,5.454,59,5.454,0.0051,0.0938,0.0
7105,+,FS301,RNH2A-KO-T3-17,199,12.574,12.4369,197,12.5631,0.1371,1.1027,1.0152
7105,+,FS303,hESC-H9,464,19.0965,18.7925,464,18.7925,0.304,1.6178,0.0
7105,+,FS305,HEK293T,906,10.7311,10.6267,906,10.6267,0.1044,0.9825,-0.0
7105,+,FS306,RNH2A-KO-T3-8,106,12.1072,11.8608,105,11.9738,0.2464,2.0777,0.9524
7105,+,FS307,RNH2A-KO-T3-17,1,0.1411,0.1387,1,0.1387,0.0024,1.7562,-0.0
7105,+,FS309,RNH2A-KO-T3-8,9,2.8685,2.8656,9,2.8656,0.003,0.1039,0.0
7105,+,FS310,RNH2A-KO-T3-17,2,7.0823,6.9545,2,6.9545,0.1278,1.838,0.0
7105,+,FS326,HEK293T,35,3.1957,3.1293,35,3.1293,0.0664,2.1216,0.0
7105,+,FS327,RNH2A-KO-T3-8,12,5.236,5.2072,12,5.2072,0.0288,0.553,0.0
7105,+,FS329,RNH2A-KO-T3-17,16,3.6525,3.6056,16,3.6056,0.0469,1.3006,0.0
7097,+,FS185,CD4+T,7,0.8095,0.8058,7,0.8058,0.0037,0.4593,0.0
7097,+,FS186,CD4+T,76,3.447,3.3904,76,3.3904,0.0566,1.6692,-0.0
7097,+,FS187,CD4+T,2,3.3932,3.6244,2,3.6244,0.2312,-6.3793,-0.0
7097,+,FS188,CD4+T,6,8.2997,8.6726,6,8.6726,0.3729,-4.2995,-0.0
7097,+,FS189,CD4+T,7,5.2296,5.2141,7,5.2141,0.0155,0.2976,0.0
7097,+,FS193,HCT116,4,2.7076,2.7195,4,2.7195,0.0119,-0.4371,-0.0
7097,+,FS195,WB-GTP-control,14,10.3899,10.8649,14,10.8649,0.475,-4.3716,-0.0
7097,+,FS196,WB-GTP-PTSD,32,10.1017,10.7041,32,10.7041,0.6024,-5.6281,0.0
7097,+,FS197,hESC-H9,5,3.8241,4.3454,5,4.3454,0.5213,-11.9969,0.0
7097,+,FS198,hESC-H9,2,2.7539,3.4926,2,3.4926,0.7387,-21.1502,-0.0
7097,+,FS199,hESC-H9,1,1.5462,2.0499,1,2.0499,0.5037,-24.5707,-0.0
7097,+,FS201,hESC-H9,4,6.0526,8.146,4,8.146,2.0934,-25.6986,-0.0
7097,+,FS203,HEK293T,8,4.6425,5.012,8,5.012,0.3695,-7.3725,0.0
7097,+,FS257,DLTB,1,0.0151,0.0151,1,0.0151,0.0,0.1603,0.0
7097,+,FS258,TLTB,3,0.0826,0.0827,3,0.0827,0.0001,-0.062,-0.0
7097,+,FS259,DLTB,33,0.118,0.1172,33,0.1172,0.0008,0.7206,0.0
7097,+,FS260,TLTB,30,0.1639,0.1623,30,0.1623,0.0016,0.9668,-0.0
7097,+,FS261,DLTB,9,0.1183,0.1199,9,0.1199,0.0015,-1.2712,-0.0
7097,+,FS262,TLTB,23,0.2084,0.2108,23,0.2108,0.0024,-1.1264,0.0
7097,+,FS263,DLTB,78,0.3392,0.3407,78,0.3407,0.0016,-0.4598,-0.0
7097,+,FS264,TLTB,82,0.4221,0.4236,82,0.4236,0.0015,-0.3588,-0.0
7097,+,FS300,RNH2A-KO-T3-8,48,4.4413,4.4372,48,4.4372,0.0042,0.0938,0.0
7097,+,FS301,RNH2A-KO-T3-17,145,9.162,9.154,145,9.154,0.0079,0.0866,0.0
7097,+,FS303,hESC-H9,179,7.367,7.2497,179,7.2497,0.1173,1.6178,0.0
7097,+,FS305,HEK293T,551,6.5263,6.4745,552,6.4628,0.0518,0.7996,-0.1812
7097,+,FS306,RNH2A-KO-T3-8,70,7.9954,7.9072,70,7.9072,0.0881,1.1147,0.0
7097,+,FS307,RNH2A-KO-T3-17,4,0.5645,0.5547,4,0.5547,0.0097,1.7562,-0.0
7097,+,FS309,RNH2A-KO-T3-8,3,0.9562,0.9552,3,0.9552,0.001,0.1039,0.0
7097,+,FS310,RNH2A-KO-T3-17,2,7.0823,6.9545,2,6.9545,0.1278,1.838,0.0
7097,+,FS326,HEK293T,31,2.8305,2.7717,31,2.7717,0.0588,2.1216,-0.0
7097,+,FS327,RNH2A-KO-T3-8,3,1.309,1.3018,3,1.3018,0.0072,0.553,-0.0
7097,+,FS329,RNH2A-KO-T3-17,16,3.6525,3.6056,16,3.6056,0.0469,1.3006,0.0
7122,+,FS185,CD4+T,12,1.3878,1.3815,12,1.3815,0.0063,0.4593,0.0
7122,+,FS186,CD4+T,100,4.5355,4.461,100,4.461,0.0745,1.6692,0.0
7122,+,FS187,CD4+T,2,3.3932,3.6244,2,3.6244,0.2312,-6.3793,-0.0
7122,+,FS188,CD4+T,1,1.3833,1.4454,1,1.4454,0.0621,-4.2995,-0.0
7122,+,FS189,CD4+T,5,3.7355,3.7244,5,3.7244,0.0111,0.2976,-0.0
7122,+,FS193,HCT116,5,3.3845,3.3993,5,3.3993,0.0149,-0.4371,-0.0
7122,+,FS195,WB-GTP-control,9,6.6793,6.9846,9,6.9846,0.3053,-4.3716,-0.0
7122,+,FS196,WB-GTP-PTSD,40,12.6271,13.3802,40,13.3802,0.753,-5.6281,0.0
7122,+,FS197,hESC-H9,9,6.8834,7.8217,9,7.8217,0.9384,-11.9969,0.0
7122,+,FS198,hESC-H9,1,1.377,1.7463,1,1.7463,0.3693,-21.1502,-0.0
7122,+,FS199,hESC-H9,4,6.1848,8.1994,4,8.1994,2.0147,-24.5707,0.0
7122,+,FS201,hESC-H9,1,1.5132,2.0365,1,2.0365,0.5234,-25.6986,0.0
7122,+,FS203,HEK293T,1,0.5803,0.6265,1,0.6265,0.0462,-7.3725,0.0
7122,+,FS257,DLTB,6,0.0904,0.0903,6,0.0903,0.0001,0.1603,0.0
7122,+,FS258,TLTB,6,0.1653,0.1654,6,0.1654,0.0001,-0.062,0.0
7122,+,FS259,DLTB,30,0.1073,0.103,29,0.1065,0.0043,4.1937,3.4483
7122,+,FS260,TLTB,23,0.1257,0.1245,23,0.1245,0.0012,0.9668,-0.0
7122,+,FS261,DLTB,7,0.092,0.0932,7,0.0932,0.0012,-1.2712,-0.0
7122,+,FS262,TLTB,23,0.2084,0.2108,23,0.2108,0.0024,-1.1264,0.0
7122,+,FS263,DLTB,102,0.4435,0.4456,102,0.4456,0.002,-0.4598,0.0
7122,+,FS264,TLTB,88,0.4529,0.4546,88,0.4546,0.0016,-0.3588,-0.0
7122,+,FS300,RNH2A-KO-T3-8,115,10.6407,10.6308,115,10.6308,0.01,0.0938,0.0
7122,+,FS301,RNH2A-KO-T3-17,280,17.6921,17.5505,278,17.6768,0.1416,0.8066,0.7194
7122,+,FS303,hESC-H9,555,22.8418,22.4376,554,22.4781,0.4041,1.8012,0.1805
7122,+,FS305,HEK293T,1215,14.391,14.2393,1214,14.251,0.1517,1.0657,0.0824
7122,+,FS306,RNH2A-KO-T3-8,134,15.3054,15.1367,134,15.1367,0.1687,1.1147,0.0
7122,+,FS307,RNH2A-KO-T3-17,6,0.8467,0.8321,6,0.8321,0.0146,1.7562,0.0
7122,+,FS309,RNH2A-KO-T3-8,23,7.3307,7.0047,22,7.3231,0.326,4.6541,4.5455
7122,+,FS310,RNH2A-KO-T3-17,1,3.5411,3.4772,1,3.4772,0.0639,1.838,0.0
7122,+,FS326,HEK293T,37,3.3783,3.3081,37,3.3081,0.0702,2.1216,-0.0
7122,+,FS327,RNH2A-KO-T3-8,19,8.2904,8.2448,19,8.2448,0.0456,0.553,0.0
7122,+,FS329,RNH2A-KO-T3-17,22,5.0222,4.9577,22,4.9577,0.0645,1.3006,0.0
7018,+,FS185,CD4+T,78,9.0207,8.8643,77,8.9794,0.1564,1.7639,1.2987
7018,+,FS186,CD4+T,327,14.831,14.5875,327,14.5875,0.2435,1.6692,0.0
7018,+,FS187,CD4+T,13,22.0558,23.5587,13,23.5587,1.5029,-6.3793,0.0
7018,+,FS188,CD4+T,15,20.7493,21.6815,15,21.6815,0.9322,-4.2995,-0.0
7018,+,FS189,CD4+T,83,62.0086,61.8246,83,61.8246,0.184,0.2976,0.0
7018,+,FS193,HCT116,28,18.953,19.0362,28,19.0362,0.0832,-0.4371,0.0
7018,+,FS195,WB-GTP-control,24,17.8113,18.6256,24,18.6256,0.8142,-4.3716,0.0
7018,+,FS196,WB-GTP-PTSD,81,25.5699,27.0948,81,27.0948,1.5249,-5.6281,0.0
7018,+,FS197,hESC-H9,6,4.5889,5.2145,6,5.2145,0.6256,-11.9969,0.0
7018,+,FS198,hESC-H9,2,2.7539,1.7463,1,3.4926,1.0076,57.6997,100.0
7018,+,FS199,hESC-H9,1,1.5462,2.0499,1,2.0499,0.5037,-24.5707,-0.0
7018,+,FS201,hESC-H9,2,3.0263,4.073,2,4.073,1.0467,-25.6986,0.0
7018,+,FS203,HEK293T,18,10.4456,10.6505,17,11.277,0.2049,-1.9238,5.8824
7018,+,FS257,DLTB,68,1.0251,1.0234,68,1.0234,0.0016,0.1603,0.0
7018,+,FS258,TLTB,36,0.9917,0.9923,36,0.9923,0.0006,-0.062,0.0
7018,+,FS259,DLTB,612,2.1892,2.1699,611,2.1735,0.0192,0.8855,0.1637
7018,+,FS260,TLTB,468,2.5571,2.5218,466,2.5326,0.0353,1.4001,0.4292
7018,+,FS261,DLTB,116,1.5252,1.5448,116,1.5448,0.0196,-1.2712,-0.0
7018,+,FS262,TLTB,174,1.5765,1.5853,173,1.5945,0.0088,-0.5549,0.578
7018,+,FS263,DLTB,1698,7.3835,7.4088,1696,7.4176,0.0254,-0.3425,0.1179
7018,+,FS264,TLTB,795,4.092,4.1067,795,4.1067,0.0147,-0.3588,0.0
